15306,74266
15306,211797
15306,115546
15306,170931
15306,85441
15306,69812
15306,218747
15306,114439
15306,225863
15306,160918
15306,121689
15306,237190
15306,178895
15306,112108
15306,170839
15306,183117
15306,59877
18408,145097
18408,35207
18408,94925
13161,6601
13161,120431
13161,133271
13161,142920
13161,229623
13161,231891
13161,187050
74101,203062
74101,226273
74101,25356
74101,140904
74101,247700
74101,153802
74101,158234
74101,164482
74101,98365
74101,147260
74101,65028
74101,121407
74101,45439
74101,191982
74101,45506
10080,169828
10080,241831
10080,167838
10080,248790
10080,245616
10080,208821
10080,160686
10080,157945
10080,51016
10080,244153
10080,245979
10080,136023
10080,174410
10080,226513
10080,114936
148863,115839
148863,240081
148863,92041
148863,113366
148863,222880
148863,136844
148863,218755
148863,59910
148863,175385
148863,61945
148863,145999
148863,38898
62271,197805
62271,7321
62271,68405
62271,145963
62271,138956
62271,121296
62271,157807
26360,94065
26360,188716
26360,55494
26360,209407
26360,68289
26360,16490
26360,122378
26360,18349
26360,236593
26360,180363
26360,123413
26360,78950
26360,179718
84909,208072
84909,26688
84909,37257
84909,129941
84909,212719
84909,222876
84909,19021
84909,185731
84909,94344
84909,15758
84909,115356
84909,164980
84909,70046
84909,216764
84909,79836
84909,25430
84909,233362
76241,60263
76241,95995
76241,137408
100198,5162
100198,231233
100198,135956
100198,102794
100198,27351
100198,132270
100198,37708
100198,23336
100198,88816
100198,182049
100198,191286
100198,143637
79540,194541
79540,158554
79540,231759
79540,165126
79540,173516
79540,240834
79540,51615
79540,142081
79540,94064
79540,179093
147428,35781
147428,247144
147428,9092
147428,59234
147428,33328
147428,33577
147428,38011
147428,161279
147428,112960
147428,216877
147428,187256
147428,29470
147428,227119
147428,210183
147428,28114
147428,239708
147428,151467
147428,49483
147428,176532
147428,122601
51881,64150
51881,234015
51881,140254
51881,56754
51881,229930
51881,167960
51881,8200
51881,151855
26241,158401
26241,75705
26241,111900
26241,44256
26241,218740
26241,121606
26241,114744
26241,4523
26241,235902
26241,174505
26241,159910
26241,132486
26241,74020
26241,143239
41351,25764
41351,51084
41351,3840
41351,126351
41351,140837
41351,34427
41351,24216
41351,138360
41351,199927
41351,36337
41351,155135
41351,144755
41351,173679
41351,208834
41351,12414
41351,138595
41351,130755
38170,54677
38170,442
38170,89041
38170,134327
38170,198134
38170,200049
38170,179897
120145,127009
120145,249382
120145,93764
120145,78526
120145,245677
120145,62734
120145,26723
120145,243312
120145,95683
120145,19569
120145,233890
120145,103789
120145,100465
120145,75079
120145,2935
120145,135531
120145,162992
111704,182781
111704,5111
111704,211357
111704,172669
111704,50147
111704,228249
111704,204970
111704,4876
111704,84543
111704,84423
111704,84906
113080,228188
113080,107258
113080,179728
113080,101256
77131,214172
77131,55620
77131,219492
77131,243133
77131,9802
77131,175347
77131,71146
77131,227254
77131,213083
77131,114523
102465,160006
102465,75840
102465,104891
102465,85333
102465,74526
102465,77041
102465,25412
102465,159210
102465,111227
102465,219032
102465,84422
102465,63567
102465,74591
102465,188745
102465,210982
75712,138426
75712,234466
75712,187973
75712,22875
75712,178344
75712,181651
75712,193942
75712,167776
75712,234920
108197,215889
108197,218181
108197,41630
108197,29772
108197,156773
108197,145713
108197,70542
108197,216739
108197,121566
108197,85562
108197,11405
90805,8266
90805,17590
90805,238478
90805,183505
90805,25954
90805,193195
90805,90643
90805,32392
90805,237577
90805,212057
90805,151865
90805,181828
90805,20368
33136,166522
33136,27598
33136,70409
33136,233327
33136,110425
33136,45096
33136,91635
33136,163780
33136,41823
33136,79437
33136,56554
33136,108894
33136,58753
33136,187486
33136,52275
33136,133257
33136,98189
19004,172332
19004,21592
19004,80317
19004,209283
19004,23706
19004,196559
19004,12894
19004,206948
19004,21976
19004,214106
19004,99556
19004,178111
19004,202020
19004,229430
19004,193042
19004,51254
19004,62736
146322,69832
146322,162448
146322,191280
146322,81104
146322,20615
103174,220580
103174,224966
103174,20846
103174,37383
103174,228897
103174,103698
103174,124163
103174,207675
103174,162373
103174,178170
103174,17971
103174,136180
103174,109868
103174,122678
106388,101134
106388,235754
106388,106617
106388,174528
106388,122714
106388,232099
106388,80519
106388,139501
106388,81873
106388,204885
106388,60893
106388,85514
106388,165035
106388,133433
106388,93721
106388,69249
106388,97356
106388,161450
88288,79453
88288,79061
88288,77813
127075,104589
127075,218000
127075,158133
127075,123167
127075,150002
127075,24940
127075,148196
127075,228670
87199,128499
87199,105668
87199,42656
87199,218850
87199,249406
87199,79531
87199,43539
87199,12823
87199,140106
87199,35444
87199,44263
87199,42357
87199,146919
87199,140699
87199,210077
105078,34121
105078,219786
105078,25070
139341,54649
139341,57780
139341,249634
139341,36313
14796,208992
14796,137624
14796,163609
14796,244599
14796,15594
35700,140080
35700,38482
35700,208142
35700,195979
35700,42193
33213,225445
33213,57686
33213,61237
33213,159519
33213,21061
33213,205226
33213,165990
33213,48081
33213,72037
33213,50094
33213,9649
33213,154417
33213,83428
33213,246655
33213,88806
33213,209715
48629,28576
48629,95231
48629,167024
48629,4759
48629,154417
48629,150087
48629,206545
82993,235267
82993,31812
82993,194562
82993,111779
82993,144398
82993,88177
82993,207158
82993,16430
82993,164133
82993,91211
82993,16393
82993,198101
82993,173390
82993,225978
82993,48113
82993,212359
82993,177919
82993,85996
82993,150372
19720,112221
19720,182550
19720,46321
86407,40888
86407,166310
86407,52687
86407,64794
86407,77270
86407,45870
86407,111409
86407,215317
86407,42935
86407,229008
56707,52779
56707,187655
56707,58342
56707,241593
56707,60584
56707,73589
56707,239288
56707,157707
56707,19816
56707,91409
56707,218968
56707,112215
56707,5676
56707,2453
56707,191565
56707,94550
56707,139337
2493,59962
2493,165079
2493,211004
2493,180086
2493,128094
2493,44764
61115,80938
61115,222205
61115,23698
61115,165039
61115,160050
61115,221047
61115,146368
61115,23278
61115,159238
61115,104530
61115,126288
61115,41543
61115,90847
61115,146398
61115,179186
61115,180005
61115,99422
61115,79276
61115,203079
61115,141991
94847,226830
94847,236369
94847,101626
94847,49068
94847,177895
94847,167368
94847,35449
94847,198554
94847,201401
94847,64164
94847,53735
94847,204098
94847,19755
94847,173349
94847,157055
94847,92351
94847,122357
94847,234883
94847,133743
94847,116116
134963,78633
134963,247989
134963,244653
134963,203321
134963,54745
134963,216703
134963,248568
134963,184871
134963,193288
134963,180363
134963,88322
134963,138787
134963,88154
134963,231027
42871,120378
42871,201955
42871,122112
1912,226396
1912,131363
1912,164566
1912,111814
1912,68872
1912,129504
1912,247526
1912,142651
1912,154249
1912,17065
1912,108424
1912,245733
140578,95885
140578,195815
140578,242089
140578,47696
140578,103587
140578,98594
140578,183258
140578,159157
140578,42374
140578,162267
140578,219150
140578,177383
140578,213748
140578,162633
140578,35776
140578,64502
140578,1270
52283,177452
52283,241947
52283,198215
52283,37685
52283,172616
52283,22535
52283,37139
52283,209652
52283,26847
52283,56983
52283,226467
122973,244968
122973,241859
122973,48870
122973,116069
122973,755
122973,127858
122973,99084
122973,52446
122973,35782
122973,187170
122973,3902
122973,129469
122973,128611
122973,188316
122973,118529
122973,193632
122973,143551
122973,51076
122973,149961
122355,6661
122355,101438
122355,192373
122355,53511
122355,168595
122355,137901
122355,226430
122355,145861
122355,84250
122355,71631
122355,104193
122355,19935
122355,10509
53109,72223
53109,99189
53109,46875
106126,245628
106126,86085
106126,2630
106126,131490
106126,5662
106126,26943
106126,13973
106126,31248
106126,233788
106126,167039
106126,111618
106126,94148
106126,81625
106126,24349
106126,147115
106126,142917
106126,149433
11166,90669
11166,188826
11166,28436
11166,210342
11166,141881
11166,171999
11166,92440
11166,153952
11166,173436
11166,157694
11166,204163
11166,44948
11166,104775
11166,159273
144471,114900
144471,174922
144471,39365
144471,203236
144471,38090
144471,199009
144471,45866
144471,103990
144471,188758
144471,202712
144471,195722
144471,40680
144471,66131
144471,153104
144471,178199
14870,72370
14870,153990
14870,132378
14870,215545
14870,144162
14870,82379
14870,2709
14870,202674
14870,53377
14870,90411
14870,32686
42824,246135
42824,168671
42824,220745
42824,101864
42824,29694
42824,31950
42824,14051
42824,57842
42824,183002
42824,79770
42824,46831
42824,164477
42824,212262
42824,177168
42824,178626
149126,1633
149126,208801
149126,38992
149126,19698
149126,131022
149126,33158
149126,32016
149126,160164
149126,77895
149126,203698
149126,194755
149126,39684
149126,218398
149126,33531
36993,203652
36993,238245
36993,1742
36993,120384
36993,128255
36993,71116
36993,229972
36993,159357
36993,108908
36993,206424
36993,96833
36993,91321
36993,87977
36993,139788
36993,47597
36993,21179
36993,15076
36993,98395
36993,130451
106119,243941
106119,31544
106119,196105
106119,199018
134598,240036
134598,18004
134598,44053
134598,95873
134598,154024
134598,240725
134598,1088
134598,161695
8590,160142
8590,72483
8590,134641
8590,1843
8590,177348
8590,248416
8590,24975
8590,18342
8590,248146
23165,144107
23165,202340
23165,82522
23165,65538
23165,215850
23165,5743
23165,43817
23165,200296
23165,65130
23165,47710
23165,176166
23165,106264
23165,116771
23165,123409
