14203,128816
5329,51870
87537,138013
69058,137516
95119,112740
87738,65517
42678,129238
34167,16280
53762,72260
63437,60546
74380,56813
5402,131009
58502,25691
98644,139395
2413,146678
76481,136280
91480,33003
63615,117332
9972,80376
54362,20288
72351,19046
95931,147263
52432,103638
88238,126840
28978,28196
60775,116200
6406,54240
44540,82511
73133,83638
1749,30086
78796,128154
89487,50778
30154,34056
21837,135350
29306,45325
52236,116641
52272,49278
5698,40217
15255,130121
47170,107954
48095,140979
39165,70951
57553,82723
46846,54603
85798,91933
38788,85958
11314,106671
31260,18750
50996,95633
81101,123858
57375,115837
23648,9333
43116,60461
27006,108754
32520,49486
707,65084
69541,872
29545,108079
89661,96068
57886,61705
39561,44323
35855,40661
57476,43901
61564,27864
35617,83248
49105,43110
78005,101531
56164,147854
72114,113698
42958,21357
62721,139627
66583,62892
81268,124823
31029,142951
98202,136832
5671,105826
81588,136539
61873,39198
8727,47245
4387,91304
21574,124670
3538,63291
88030,120314
67168,91757
96576,41746
60194,106921
98006,145001
61776,90410
23106,106758
75892,135634
72865,79768
82437,54866
275,71492
67112,107009
49422,125553
87917,86233
34953,89181
98820,13421
7507,60235
5077,48877
49817,122704
17640,78338
43592,67491
34120,44660
87337,75848
8664,4976
46312,15205
39366,92913
13112,120408
7052,9558
15355,114164
37252,70944
77694,57005
45399,34658
17529,147449
88189,1111
72211,66869
40182,73375
31943,42117
26311,84675
21491,45371
93366,4902
93883,68521
77229,119890
98438,143742
85688,146872
78582,73645
53824,33109
3302,12317
17866,146581
68787,55690
91699,61241
75092,143
9717,139471
21837,55947
30217,49914
94504,149453
25999,91114
7836,117457
15712,17207
16710,9970
49273,42488
57734,54850
54930,62129
752,76193
41558,147963
10669,106708
59482,105426
94226,135048
57098,102746
35423,54335
40949,104558
69138,84110
25565,149012
39004,43912
77858,101921
85118,16798
88262,125861
90305,103209
92692,73373
65735,32211
69371,36689
71017,87223
30590,57578
51976,129836
44630,14454
9043,69114
24413,25611
17108,114184
73979,128469
95075,81958
97658,120174
54510,45989
48033,14946
67960,142858
70980,10573
99628,85900
39221,125757
89800,45968
90047,114459
48658,12357
38327,53853
76280,115054
44382,131740
94795,54787
62683,51911
61958,90697
82627,39085
25470,117121
24795,67030
39731,96949
99892,89125
52329,17757
51104,96168
9554,899
52271,10237
25726,7103
92490,37926
26453,107304
75332,74145
87430,121615
37750,75315
93769,147315
64714,35751
41159,129844
27259,39482
92296,24004
88272,138221
78785,62931
84500,37878
49991,92407
36642,63198
43253,133192
99869,67369
9879,67812
94691,72310
16659,69382
52168,103159
88348,70485
19237,46249
46600,144673
83494,6280
13685,86120
54715,140879
63180,144757
40791,108995
47267,105694
11748,37409
38551,9542
52058,3785
14205,23260
31706,84317
17850,62595
31743,97095
45434,128740
94154,36457
56608,76821
49573,53745
85167,83383
62658,72683
73606,99968
68010,40338
96306,76364
90281,12405
19507,78985
69922,27743
80196,25564
75135,14998
64748,137298
95380,95897
99511,80034
5897,119294
97198,144167
59274,96806
61335,111660
90206,30099
16580,116021
53291,125552
88882,2880
89637,57036
60048,13148
64813,43884
54335,14223
67731,124661
49641,15002
94844,142741
17984,12248
49890,12574
87725,25029
62906,111399
76471,51298
84974,130399
23597,53874
45602,49564
91785,89500
17059,53223
23779,142385
56419,70124
60121,135263
37042,96520
47783,72722
24066,16436
44006,33979
84109,78873
26675,19442
2191,13504
49970,105671
5854,133259
79097,69911
10353,144179
14179,70815
32158,111214
29872,32784
71710,92673
41942,86406
11293,115427
35403,67708
63406,39794
43247,124192
88101,16044
42365,105745
86739,107752
22865,110250
22067,52233
72824,86237
37985,58355
24222,148991
58339,44650
29052,89004
3519,29845
48473,11587
82871,18723
94885,29126
143,106101
56397,45796
29840,86990
92351,139025
43014,113138
69005,47034
5893,55827
94724,149116
77994,20558
38145,95091
42814,39192
68839,57164
31205,105328
50601,17963
36313,100016
10980,94523
22823,59305
62136,126227
55130,14087
21605,139448
74358,2282
24534,86647
47586,107248
68870,71682
59332,4593
94874,47347
11349,44948
98425,133596
85646,113947
62495,135122
7369,70145
71151,117866
68953,149745
41250,6267
49090,26263
64358,119721
44796,52158
80632,85726
58144,126303
74928,100449
59144,102567
70171,54292
18988,37727
13763,62160
54572,3879
69759,139720
25468,11467
9083,14889
66388,132433
54615,40649
29226,83286
68506,122683
5880,128883
28796,37379
15350,26366
84461,18901
32620,15693
46769,58417
34031,66101
17175,21751
75709,5346
89919,123661
76921,55511
41817,95808
64135,48495
17397,54842
2855,38981
10546,78194
45816,91613
59538,9115
85695,23802
42555,65485
61850,12326
55718,73326
63695,146013
45928,27570
57135,9875
87943,101945
43384,3447
31736,112496
31515,70392
32686,118682
70005,69652
93096,36567
28443,7131
26400,10836
48581,95385
68911,23581
72414,76141
1310,103246
34621,85037
97707,47923
31956,93795
75374,55208
22679,61716
39729,52424
27323,126532
28373,144199
31128,43740
79597,127769
19614,148853
70132,114164
92519,139673
23195,120977
82903,123435
47249,30472
99280,58104
5186,14363
48046,88868
78657,10153
60813,26359
32212,90895
5672,60269
62712,13131
17357,133204
82921,37197
58760,41591
25176,53214
53123,17012
52214,39621
82408,144653
62453,99800
73359,117181
6337,79350
23594,56672
34532,92505
93779,89993
80541,44191
31387,133286
66999,106877
84741,8325
96533,97920
10584,84814
31093,88287
8948,87895
50328,85859
50586,41979
34345,102200
33766,142135
53741,102170
58895,48734
92555,107721
93646,21837
30442,129418
59802,56692
82633,59999
68511,103606
71758,56876
1750,124893
5057,146876
73436,41979
73677,5592
7558,23688
74235,140003
60288,659
37630,102673
56607,9048
23890,43147
30249,47392
3192,119015
31300,137216
2527,30273
26560,148368
75242,62260
8626,33936
78372,62837
73214,146707
82899,102180
29810,123755
